num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2023,7,MARACANAÚ                                         ,CE,61920,69692.4,24,15
2023,7,RUSSAS                                            ,CE,170160,196915.2,104,77
2023,7,SENADOR POMPEU                                    ,CE,21240,23783.4,23,17
2023,7,SOBRAL                                            ,CE,44460,49444.2,35,12
2023,7,BRASÍLIA                                          ,DF,214300,167085.5,283,203
2023,7,CACHOEIRO DE ITAPEMIRIM                           ,ES,244140,251422.8,156,114
2023,7,COLATINA                                          ,ES,158352,161522.2366,132,117
2023,7,GOIÂNIA                                           ,GO,63946,51186.28,59,40
2023,7,PONTALINA                                         ,GO,51950,38213.7,45,37
2023,7,SÃO LUÍS DE MONTES BELOS                          ,GO,44583,32991.42,57,34
2023,7,IMPERATRIZ                                        ,MA,22360,22318.4,33,21
2023,7,SÃO LUÍS                                          ,MA,72637,79934.04,106,66
2023,7,MONTES CLAROS                                     ,MG,177464,168803.7568,85,55
2023,7,ANANINDEUA                                        ,PA,52450,48254.0,22,15
2023,7,CAMPINA GRANDE                                    ,PB,90495,108599.78,96,68
2023,7,JOÃO PESSOA                                       ,PB,52550,62919.4,56,29
2023,7,MONTEIRO                                          ,PB,22740,27470.4,49,30
2023,7,PATOS                                             ,PB,48720,58312.8,36,25
2023,7,ARCOVERDE                                         ,PE,149099,144208.4607,61,32
2023,7,RECIFE                                            ,PE,312210,296908.7999999999,115,58
2023,7,FLORIANO                                          ,PI,148152,138907.9919999999,240,161
2023,7,PICOS                                             ,PI,100725,96750.45,89,70
2023,7,TERESINA                                          ,PI,3835,3719.95,2,1
2023,7,AÇU                                               ,RN,105120,124660.8,121,59
2023,7,CAICÓ                                             ,RN,184536,217981.2,95,57
2023,7,CURRAIS NOVOS                                     ,RN,95880,114987.6,106,53
2023,7,MOSSORÓ                                           ,RN,33540,39838.2,43,22
2023,7,NATAL                                             ,RN,205380,246032.4035000001,187,89
2023,7,UMARIZAL                                          ,RN,145140,171667.8,170,109
2023,7,CACOAL                                            ,RO,35680,30056.0,51,30
2023,7,PORTO VELHO                                       ,RO,47872,48180.752,145,87
2023,7,BOA VISTA                                         ,RR,92800,121568.0,119,103
2023,7,CRUZEIRO DO SUL                                   ,RS,185860,191435.8,84,83
2023,7,ERECHIM                                           ,RS,301185,276055.65,42,37
2023,7,MARAU                                             ,RS,419192,383255.9400000001,57,52
2023,7,SANTA ROSA                                        ,RS,93865,84478.5,50,50
2023,7,ITABAIANA                                         ,SE,49080,49922.4,10,10
2023,7,BERNARDINO DE CAMPOS                              ,SP,7993,7131.83,19,13
2023,8,RIO BRANCO                                        ,AC,60900,72546.0,151,109
2023,8,MACEIÓ                                            ,AL,39901,44689.1242,40,27
2023,8,MANAUS                                            ,AM,8000,10985.5,12,12
2023,8,ITABERABA                                         ,BA,135720,134725.2,99,77
2023,8,RIBEIRA DO POMBAL                                 ,BA,94440,93108.0,58,46
2023,8,CRATEÚS                                           ,CE,29940,32392.8,28,20
2023,8,ICÓ                                               ,CE,153840,167736.0,66,44
2023,8,IGUATU                                            ,CE,90660,99204.0,59,38
2023,8,JUAZEIRO DO NORTE                                 ,CE,19200,21504.0,10,10
2023,8,MARACANAÚ                                         ,CE,114360,125131.2,49,27
2023,8,RUSSAS                                            ,CE,257873,281754.84,128,87
2023,8,SENADOR POMPEU                                    ,CE,21840,24148.8,21,12
2023,8,SOBRAL                                            ,CE,48206,52838.72,45,14
2023,8,BRASÍLIA                                          ,DF,135550,125393.08,170,140
2023,8,CACHOEIRO DE ITAPEMIRIM                           ,ES,23710,24658.4,19,17
2023,8,GOIÂNIA                                           ,GO,8925,8211.0,18,15
2023,8,PONTALINA                                         ,GO,2360,2171.2,4,3
2023,8,IMPERATRIZ                                        ,MA,25029,24566.55,44,20
2023,8,SÃO LUÍS                                          ,MA,129068,125553.08,154,80
2023,8,MONTES CLAROS                                     ,MG,71135,67668.004,29,20
2023,8,ANANINDEUA                                        ,PA,5900,7139.0,4,4
2023,8,CAMPINA GRANDE                                    ,PB,271684,307002.9199999999,185,111
2023,8,JOÃO PESSOA                                       ,PB,79240,89541.2,65,34
2023,8,MONTEIRO                                          ,PB,58920,66579.6,78,50
2023,8,PATOS                                             ,PB,116520,131667.6,84,59
2023,8,RECIFE                                            ,PE,472918,477168.6600000002,139,78
2023,8,PICOS                                             ,PI,145926,137836.72,121,91
2023,8,AÇU                                               ,RN,247440,280910.4000000001,161,72
2023,8,CAICÓ                                             ,RN,433562,492871.0599999999,160,99
2023,8,CURRAIS NOVOS                                     ,RN,294060,334525.8,203,104
2023,8,MOSSORÓ                                           ,RN,28200,31945.2,22,14
2023,8,NATAL                                             ,RN,266185,302872.15,219,96
2023,8,UMARIZAL                                          ,RN,242520,275619.5989999999,251,134
2023,8,CACOAL                                            ,RO,66552,46072.24,67,40
2023,8,PORTO VELHO                                       ,RO,49034,46510.226,132,77
2023,8,BOA VISTA                                         ,RR,176450,235475.5,232,172
2023,8,CRUZEIRO DO SUL                                   ,RS,281575,291033.05,103,101
2023,8,ERECHIM                                           ,RS,305150,291700.4,46,39
2023,8,MARAU                                             ,RS,449995,418495.35,51,50
2023,8,SANTA ROSA                                        ,RS,97770,89948.4,59,59
2023,8,CAMPOS NOVOS                                      ,SC,13000,12350.0,2,2
2023,8,QUILOMBO                                          ,SC,40300,38285.0,7,7
2023,8,ITABAIANA                                         ,SE,87533,91034.32,19,17
2023,9,RIO BRANCO                                        ,AC,63120,76375.2,137,103
2023,9,MACEIÓ                                            ,AL,40936,49123.2,36,23
2023,9,MANAUS                                            ,AM,10400,12584.0,16,15
2023,9,ITABERABA                                         ,BA,165900,162582.0,133,96
2023,9,RIBEIRA DO POMBAL                                 ,BA,75240,75240.0,58,41
2023,9,CRATEÚS                                           ,CE,56100,59353.8,59,33
2023,9,ICÓ                                               ,CE,293868,311561.4,115,88
2023,9,IGUATU                                            ,CE,126840,134548.8,66,42
2023,9,MARACANAÚ                                         ,CE,109500,116669.4,43,28
2023,9,RUSSAS                                            ,CE,273488,291161.9999999999,114,90
2023,9,SENADOR POMPEU                                    ,CE,63600,67717.2,22,12
2023,9,SOBRAL                                            ,CE,26129,27958.03,23,7
2023,9,BRASÍLIA                                          ,DF,110200,102067.22,162,129
2023,9,COLATINA                                          ,ES,164735,177913.8,142,132
2023,9,GOIÂNIA                                           ,GO,12680,11665.6,18,13
2023,9,PONTALINA                                         ,GO,4490,4130.8,7,5
2023,9,IMPERATRIZ                                        ,MA,33492,33267.6,49,31
2023,9,SÃO LUÍS                                          ,MA,47781,45869.76,48,36
2023,9,ANANINDEUA                                        ,PA,12250,14822.5,7,7
2023,9,CAMPINA GRANDE                                    ,PB,28936,32697.6768,16,14
2023,9,JOÃO PESSOA                                       ,PB,112180,126763.4,79,40
2023,9,MONTEIRO                                          ,PB,58967,66632.71,79,50
2023,9,PATOS                                             ,PB,36900,41697.0,34,30
2023,9,ARCOVERDE                                         ,PE,40140,44140.8,28,25
2023,9,RECIFE                                            ,PE,250434,273095.2800000001,118,69
2023,9,PICOS                                             ,PI,90370,93081.1,85,69
2023,9,TERESINA                                          ,PI,124947,128695.41,94,79
2023,9,AÇU                                               ,RN,105823,121556.91,86,57
2023,9,CAICÓ                                             ,RN,223939,254220.6342000001,92,68
2023,9,CURRAIS NOVOS                                     ,RN,275100,314827.8,201,100
2023,9,MOSSORÓ                                           ,RN,95640,110070.0,78,54
2023,9,NATAL                                             ,RN,225060,259377.0,182,96
2023,9,UMARIZAL                                          ,RN,113898,128704.74,77,58
2023,9,CACOAL                                            ,RO,27063,21717.15,37,24
2023,9,PORTO VELHO                                       ,RO,38916,37219.4694,126,81
2023,9,BOA VISTA                                         ,RR,129400,173374.0,157,127
2023,9,CRUZEIRO DO SUL                                   ,RS,143405,149141.2,77,77
2023,9,ERECHIM                                           ,RS,308755,290229.7000000001,46,41
2023,9,MARAU                                             ,RS,479100,447011.8,69,69
2023,9,SANTA ROSA                                        ,RS,109390,101732.7,58,58
2023,9,CAMPOS NOVOS                                      ,SC,14000,13580.0,1,1
2023,9,ITABAIANA                                         ,SE,71926,77756.88,14,13
2023,10,RIO BRANCO                                        ,AC,54660,66138.6,137,104
2023,10,MACEIÓ                                            ,AL,111436,120875.72,93,64
2023,10,MANAUS                                            ,AM,19650,23776.5,15,13
2023,10,ITABERABA                                         ,BA,221526,221526.0,175,128
2023,10,RIBEIRA DO POMBAL                                 ,BA,67509,67509.0,57,46
2023,10,CRATEÚS                                           ,CE,46140,49141.8,65,26
2023,10,ICÓ                                               ,CE,257593,277478.7000000001,107,94
2023,10,IGUATU                                            ,CE,178740,190920.6,88,58
2023,10,MARACANAÚ                                         ,CE,219853,233571.24,85,44
2023,10,RUSSAS                                            ,CE,276000,298079.9999999999,98,92
2023,10,SENADOR POMPEU                                    ,CE,83280,87753.6,22,13
2023,10,BRASÍLIA                                          ,DF,118950,110109.5,162,122
2023,10,CACHOEIRO DE ITAPEMIRIM                           ,ES,203460,219736.8,165,141
2023,10,COLATINA                                          ,ES,209220,225957.6,202,193
2023,10,GOIÂNIA                                           ,GO,14136,13254.56,20,14
2023,10,PONTALINA                                         ,GO,8500,7975.4,11,6
2023,10,SÃO LUÍS DE MONTES BELOS                          ,GO,6000,5520.0,1,1
2023,10,IMPERATRIZ                                        ,MA,46420,45481.0,45,25
2023,10,SÃO LUÍS                                          ,MA,102896,102896.0,124,86
2023,10,ANANINDEUA                                        ,PA,11850,14338.5,7,7
2023,10,CAMPINA GRANDE                                    ,PB,118440,133837.1964,90,72
2023,10,JOÃO PESSOA                                       ,PB,95050,107406.5,65,39
2023,10,MONTEIRO                                          ,PB,41100,46443.0,82,49
2023,10,PATOS                                             ,PB,58740,66376.2,55,44
2023,10,ARCOVERDE                                         ,PE,244003,248883.0627,100,69
2023,10,RECIFE                                            ,PE,293535,299858.8200000001,114,71
2023,10,CAMPO MAIOR                                       ,PI,145555,151377.2,72,58
2023,10,FLORIANO                                          ,PI,117374,122111.5,194,140
2023,10,OEIRAS                                            ,PI,52614,54718.56,59,54
2023,10,PARNAÍBA                                          ,PI,230345,239655.224,179,106
2023,10,TERESINA                                          ,PI,385055,400457.2,327,227
2023,10,AÇU                                               ,RN,115140,135778.8,80,63
2023,10,CAICÓ                                             ,RN,230100,271518.0,104,78
2023,10,CURRAIS NOVOS                                     ,RN,222300,261345.0,189,92
2023,10,MOSSORÓ                                           ,RN,49620,58308.0,42,24
2023,10,NATAL                                             ,RN,170738,201225.6600000001,142,85
2023,10,UMARIZAL                                          ,RN,204840,241711.2,168,129
2023,10,CACOAL                                            ,RO,111931,71635.84,93,66
2023,10,PORTO VELHO                                       ,RO,41123,39922.0933,135,88
2023,10,CRUZEIRO DO SUL                                   ,RS,8075,8398.0,6,5
2023,10,ERECHIM                                           ,RS,329610,309833.4,46,41
2023,10,MARAU                                             ,RS,436790,410582.6,77,76
2023,10,SANTA ROSA                                        ,RS,115575,108640.5,63,63
2023,10,CAMPOS NOVOS                                      ,SC,27500,25990.0,3,3
2023,10,ITABAIANA                                         ,SE,15120,15812.4,4,3
2023,11,RIO BRANCO                                        ,AC,59100,71511.0,125,94
2023,11,MACEIÓ                                            ,AL,158704,170733.68,128,72
2023,11,MANAUS                                            ,AM,120000,145200.0,58,38
2023,11,ITABERABA                                         ,BA,315894,315894.0,214,171
2023,11,RIBEIRA DO POMBAL                                 ,BA,133800,131091.0,83,61
2023,11,CRATEÚS                                           ,CE,132540,148114.2,93,39
2023,11,ICÓ                                               ,CE,335014,370111.72,151,108
2023,11,IGUATU                                            ,CE,246508,273748.04,124,71
2023,11,JUAZEIRO DO NORTE                                 ,CE,205260,226669.8,143,99
2023,11,MARACANAÚ                                         ,CE,268771,296631.23,95,55
2023,11,RUSSAS                                            ,CE,453360,499396.7999999998,195,142
2023,11,SENADOR POMPEU                                    ,CE,135600,150090.0,35,24
2023,11,BRASÍLIA                                          ,DF,141850,133165.85,169,135
2023,11,CACHOEIRO DE ITAPEMIRIM                           ,ES,267000,305505.0000000001,165,122
2023,11,COLATINA                                          ,ES,216300,246639.0000000001,189,179
2023,11,GOIÂNIA                                           ,GO,29916,28335.2,38,26
2023,11,PONTALINA                                         ,GO,11920,11485.8,14,6
2023,11,IMPERATRIZ                                        ,MA,31190,32163.8,41,28
2023,11,SÃO LUÍS                                          ,MA,177561,182338.55,164,83
2023,11,MONTES CLAROS                                     ,MG,8084,9130.348,6,5
2023,11,ANANINDEUA                                        ,PA,28450,34560.5,13,10
2023,11,CAMPINA GRANDE                                    ,PB,360345,406050.3920999998,194,112
2023,11,JOÃO PESSOA                                       ,PB,129041,145218.33,79,45
2023,11,MONTEIRO                                          ,PB,68100,76653.0,97,57
2023,11,PATOS                                             ,PB,158940,179142.6,105,65
2023,11,ARCOVERDE                                         ,PE,454619,447454.4063000001,144,91
2023,11,RECIFE                                            ,PE,493067,482297.5300000003,184,95
2023,11,CAMPO MAIOR                                       ,PI,174815,181145.7,106,59
2023,11,FLORIANO                                          ,PI,137356,138240.7543999999,276,142
2023,11,OEIRAS                                            ,PI,155935,157562.67,146,122
2023,11,PARNAÍBA                                          ,PI,483520,518909.3899999997,301,132
2023,11,PICOS                                             ,PI,161339,166831.5599999999,151,105
2023,11,TERESINA                                          ,PI,587128,605153.7999999997,414,269
2023,11,AÇU                                               ,RN,194001,231614.9999999999,138,75
2023,11,CAICÓ                                             ,RN,170435,203285.4,106,70
2023,11,CURRAIS NOVOS                                     ,RN,223559,267944.4159,156,95
2023,11,MOSSORÓ                                           ,RN,137100,164039.4000000001,75,62
2023,11,NATAL                                             ,RN,294067,352032.52,217,109
2023,11,UMARIZAL                                          ,RN,283800,339169.2,270,171
2023,11,CACOAL                                            ,RO,82664,55669.76,82,59
2023,11,PORTO VELHO                                       ,RO,45334,43874.5159,124,79
2023,11,ERECHIM                                           ,RS,429160,409737.3,68,59
2023,11,MARAU                                             ,RS,442135,415626.2499999999,72,69
2023,11,SANTA ROSA                                        ,RS,137265,129317.25,68,68
2023,11,CAMPOS NOVOS                                      ,SC,28000,26880.0,2,2
2023,11,QUILOMBO                                          ,SC,14000,13440.0,1,1
2023,11,ITABAIANA                                         ,SE,84840,82294.8,14,13
2023,11,BERNARDINO DE CAMPOS                              ,SP,1501,1630.12,6,5
2023,12,RIO BRANCO                                        ,AC,83340,100841.4,133,96
2023,12,MACEIÓ                                            ,AL,124871,156088.75,92,62
2023,12,PALMEIRA DOS ÍNDIOS                               ,AL,13380,16725.0,14,12
2023,12,MANAUS                                            ,AM,64800,78408.0,29,19
2023,12,ITABERABA                                         ,BA,250265,250265.0,195,164
2023,12,RIBEIRA DO POMBAL                                 ,BA,161040,161040.0,98,85
2023,12,CRATEÚS                                           ,CE,97200,124416.0,16,13
2023,12,IGUATU                                            ,CE,335876,429921.28,131,86
2023,12,JUAZEIRO DO NORTE                                 ,CE,279000,357137.3999999999,144,98
2023,12,MARACANAÚ                                         ,CE,261660,334924.8000000001,84,53
2023,12,RUSSAS                                            ,CE,421186,539118.08,163,129
2023,12,SENADOR POMPEU                                    ,CE,208680,267110.4000000001,63,38
2023,12,BRASÍLIA                                          ,DF,178700,166156.44,209,159
2023,12,CACHOEIRO DE ITAPEMIRIM                           ,ES,246480,295772.4,126,112
2023,12,COLATINA                                          ,ES,249600,299520.0,181,171
2023,12,GOIÂNIA                                           ,GO,28725,27001.5,38,22
2023,12,PONTALINA                                         ,GO,33180,30525.6,23,15
2023,12,SÃO LUÍS DE MONTES BELOS                          ,GO,42090,38722.8,31,19
2023,12,IMPERATRIZ                                        ,MA,38910,40466.4,37,27
2023,12,SÃO LUÍS                                          ,MA,150361,157879.05,142,74
2023,12,MONTES CLAROS                                     ,MG,44160,66042.54,18,13
2023,12,ANANINDEUA                                        ,PA,48200,58322.0,11,8
2023,12,CAMPINA GRANDE                                    ,PB,551197,633876.5499999999,236,156
2023,12,JOÃO PESSOA                                       ,PB,148580,170867.0027,83,45
2023,12,MONTEIRO                                          ,PB,121860,140139.0,126,67
2023,12,PATOS                                             ,PB,260760,299874.0,129,80
2023,12,ARCOVERDE                                         ,PE,125280,137808.0,69,51
2023,12,RECIFE                                            ,PE,516985,568683.5000000001,131,83
2023,12,CAMPO MAIOR                                       ,PI,21507,22582.35,9,9
2023,12,FLORIANO                                          ,PI,202352,206743.4819999999,271,155
2023,12,OEIRAS                                            ,PI,70438,71846.76,60,53
2023,12,PARNAÍBA                                          ,PI,520287,567112.8299999998,254,141
2023,12,PICOS                                             ,PI,313130,328746.5,176,142
2023,12,TERESINA                                          ,PI,624177,655414.4900000001,371,248
2023,12,AÇU                                               ,RN,90000,112500.0,44,43
2023,12,CAICÓ                                             ,RN,75000,93750.0,67,65
2023,12,CURRAIS NOVOS                                     ,RN,84654,105817.5054,57,52
2023,12,MOSSORÓ                                           ,RN,22080,27600.0,28,22
2023,12,NATAL                                             ,RN,214354,267942.5,139,77
2023,12,UMARIZAL                                          ,RN,16428,20505.0,33,32
2023,12,CACOAL                                            ,RO,20368,13239.2,13,10
2023,12,PORTO VELHO                                       ,RO,41313,38179.0388,106,85
2023,12,BOA VISTA                                         ,RR,139300,192234.0,153,115
2023,12,ERECHIM                                           ,RS,789020,781129.8000000002,109,94
2023,12,SANTA ROSA                                        ,RS,112355,111231.45,53,53
2023,12,CAMPOS NOVOS                                      ,SC,37000,36260.0,3,3
2023,12,ITABAIANA                                         ,SE,40633,44289.97,9,8
2023,12,BERNARDINO DE CAMPOS                              ,SP,4324,4064.56,10,9
2024,1,RIO BRANCO                                        ,AC,96840,108414.0,159,120
2024,1,MACEIÓ                                            ,AL,100990,140171.5,87,52
2024,1,PALMEIRA DOS ÍNDIOS                               ,AL,27240,37194.0,31,19
2024,1,MANAUS                                            ,AM,155612,194040.26,71,38
2024,1,ITABERABA                                         ,BA,245700,245700.0,290,196
2024,1,RIBEIRA DO POMBAL                                 ,BA,249196,249196.0,179,163
2024,1,CRATEÚS                                           ,CE,39,49.9137,2,1
2024,1,IGUATU                                            ,CE,352680,451430.4,148,88
2024,1,JUAZEIRO DO NORTE                                 ,CE,490500,627839.9999999998,233,155
2024,1,MARACANAÚ                                         ,CE,400152,512194.5600000001,132,76
2024,1,RUSSAS                                            ,CE,283440,362803.2000000001,117,102
2024,1,SENADOR POMPEU                                    ,CE,104632,133928.96,48,30
2024,1,BRASÍLIA                                          ,DF,192500,219544.0,257,194
2024,1,CACHOEIRO DE ITAPEMIRIM                           ,ES,196920,274757.4000000001,140,113
2024,1,COLATINA                                          ,ES,157740,220282.8000000001,144,130
2024,1,GOIÂNIA                                           ,GO,32636,36578.04,44,25
2024,1,PONTALINA                                         ,GO,40305,41339.0,22,17
2024,1,SÃO LUÍS DE MONTES BELOS                          ,GO,89560,93142.4,53,39
2024,1,IMPERATRIZ                                        ,MA,32780,39832.6,47,32
2024,1,SÃO LUÍS                                          ,MA,1900,2337.0,2,2
2024,1,ANANINDEUA                                        ,PA,104699,131781.15,31,20
2024,1,CAMPINA GRANDE                                    ,PB,525367,651285.2400000002,308,200
2024,1,JOÃO PESSOA                                       ,PB,177499,220707.6,99,59
2024,1,MONTEIRO                                          ,PB,158400,198143.9999999998,183,112
2024,1,PATOS                                             ,PB,239918,294069.3599999999,145,99
2024,1,ARCOVERDE                                         ,PE,658980,823254.5999999999,256,138
2024,1,RECIFE                                            ,PE,364713,470649.72,114,80
2024,1,FLORIANO                                          ,PI,150347,205183.2984000002,279,168
2024,1,OEIRAS                                            ,PI,66402,90970.74,84,75
2024,1,PICOS                                             ,PI,106144,146593.7,100,80
2024,1,TERESINA                                          ,PI,178444,249859.78,177,142
2024,1,AÇU                                               ,RN,122280,176083.2,81,62
2024,1,CAICÓ                                             ,RN,332460,478742.3999999999,112,95
2024,1,CURRAIS NOVOS                                     ,RN,171960,247622.4,110,91
2024,1,MOSSORÓ                                           ,RN,27720,39916.8,16,13
2024,1,NATAL                                             ,RN,172200,247968.0,131,89
2024,1,UMARIZAL                                          ,RN,136584,196680.96,143,120
2024,1,CACOAL                                            ,RO,92727,85341.17,95,70
2024,1,PORTO VELHO                                       ,RO,50882,47960.7074,117,83
2024,1,BOA VISTA                                         ,RR,74450,108452.5,115,84
2024,1,ERECHIM                                           ,RS,396400,427076.0,46,41
2024,1,SANTA ROSA                                        ,RS,82110,88531.25,38,38
2024,1,BERNARDINO DE CAMPOS                              ,SP,5652,6399.24,12,9
2024,2,RIO BRANCO                                        ,AC,80340,93602.4,150,107
2024,2,MACEIÓ                                            ,AL,84217,119375.97,75,51
2024,2,PALMEIRA DOS ÍNDIOS                               ,AL,20460,28977.0,20,15
2024,2,MANAUS                                            ,AM,141850,175220.0,58,36
2024,2,IRECÊ                                             ,BA,720,979.2,1,1
2024,2,ITABERABA                                         ,BA,451692,489403.78,313,273
2024,2,RIBEIRA DO POMBAL                                 ,BA,376420,433293.0000000001,240,212
2024,2,IGUATU                                            ,CE,106954,159077.26,59,44
2024,2,JUAZEIRO DO NORTE                                 ,CE,24566,36603.3456,17,12
2024,2,MARACANAÚ                                         ,CE,143520,208116.0,58,42
2024,2,RUSSAS                                            ,CE,177360,257437.2,105,73
2024,2,BRASÍLIA                                          ,DF,185250,217572.225,259,194
2024,2,CACHOEIRO DE ITAPEMIRIM                           ,ES,96540,141604.8,110,90
2024,2,COLATINA                                          ,ES,143903,211251.3,160,145
2024,2,GOIÂNIA                                           ,GO,37123,39590.95,51,30
2024,2,PONTALINA                                         ,GO,23110,22863.6,24,20
2024,2,SÃO LUÍS DE MONTES BELOS                          ,GO,44060,44966.0,46,28
2024,2,IMPERATRIZ                                        ,MA,43260,54940.2,53,37
2024,2,SÃO LUÍS                                          ,MA,175872,228633.6,196,103
2024,2,MONTES CLAROS                                     ,MG,2090,2956.496,9,9
2024,2,ANANINDEUA                                        ,PA,36900,46706.5,20,12
2024,2,CAMPINA GRANDE                                    ,PB,320729,445813.3100000002,265,182
2024,2,JOÃO PESSOA                                       ,PB,109250,151857.5,87,52
2024,2,MONTEIRO                                          ,PB,118898,165268.22,192,113
2024,2,PATOS                                             ,PB,94458,131296.62,114,79
2024,2,ARCOVERDE                                         ,PE,495894,657635.4612000001,198,114
2024,2,RECIFE                                            ,PE,273607,365294.26,105,72
2024,2,CAMPO MAIOR                                       ,PI,49965,65953.8,34,28
2024,2,FLORIANO                                          ,PI,136998,181889.5087999999,299,161
2024,2,OEIRAS                                            ,PI,47596,62677.5558,57,43
2024,2,PARNAÍBA                                          ,PI,276853,381073.2542000002,248,128
2024,2,PICOS                                             ,PI,85210,116738.8,106,78
2024,2,TERESINA                                          ,PI,411322,560730.4726,386,256
2024,2,AÇU                                               ,RN,163080,234835.2,130,63
2024,2,CAICÓ                                             ,RN,229320,330220.7999999999,132,68
2024,2,CURRAIS NOVOS                                     ,RN,164342,236652.4799999999,153,81
2024,2,MOSSORÓ                                           ,RN,42180,60739.2,38,19
2024,2,NATAL                                             ,RN,255973,368601.12,220,104
2024,2,UMARIZAL                                          ,RN,193320,278380.8004000001,241,157
2024,2,CACOAL                                            ,RO,50735,50964.9,67,48
2024,2,PORTO VELHO                                       ,RO,44915,48636.2028,128,87
2024,2,BOA VISTA                                         ,RR,115100,163442.0,186,119
2024,2,CRUZEIRO DO SUL                                   ,RS,45385,51946.75,57,57
2024,2,ERECHIM                                           ,RS,168340,167861.6,24,20
2024,2,SANTA ROSA                                        ,RS,50360,47522.5,33,33
2024,2,BERNARDINO DE CAMPOS                              ,SP,5640,5896.8,16,12
2024,3,RIO BRANCO                                        ,AC,94620,103554.0,182,132
2024,3,MACEIÓ                                            ,AL,70046,96521.27,81,45
2024,3,PALMEIRA DOS ÍNDIOS                               ,AL,18920,26039.0,18,11
2024,3,MANAUS                                            ,AM,189450,234918.0,78,41
2024,3,IRECÊ                                             ,BA,9360,11538.0,9,6
2024,3,ITABERABA                                         ,BA,332655,342634.6442,246,203
2024,3,RIBEIRA DO POMBAL                                 ,BA,243820,292411.3999999999,199,175
2024,3,ICÓ                                               ,CE,61800,82194.0,24,22
2024,3,MARACANAÚ                                         ,CE,183220,243682.6,86,47
2024,3,RUSSAS                                            ,CE,163048,216853.84,93,75
2024,3,BRASÍLIA                                          ,DF,197800,190624.52,275,212
2024,3,CACHOEIRO DE ITAPEMIRIM                           ,ES,117051,143466.33,129,93
2024,3,COLATINA                                          ,ES,194400,238416.0,206,186
2024,3,GOIÂNIA                                           ,GO,52744,53271.44,58,29
2024,3,PONTALINA                                         ,GO,41550,39472.5,23,20
2024,3,SÃO LUÍS DE MONTES BELOS                          ,GO,50080,48577.6,48,36
2024,3,IMPERATRIZ                                        ,MA,25200,33930.0,30,22
2024,3,SÃO LUÍS                                          ,MA,107810,153951.6500000001,144,89
2024,3,ANANINDEUA                                        ,PA,86900,94273.5,28,18
2024,3,CAMPINA GRANDE                                    ,PB,254220,353365.7999999999,218,156
2024,3,JOÃO PESSOA                                       ,PB,62647,87079.33,43,28
2024,3,MONTEIRO                                          ,PB,85454,118781.06,144,88
2024,3,PATOS                                             ,PB,103320,143614.8,76,53
2024,3,ARCOVERDE                                         ,PE,445380,561657.0059999999,189,113
2024,3,RECIFE                                            ,PE,296928,374564.1799999999,117,79
2024,3,CAMPO MAIOR                                       ,PI,85040,107858.0,66,43
2024,3,FLORIANO                                          ,PI,148375,185554.8789999999,358,180
2024,3,OEIRAS                                            ,PI,1086,1379.22,1,1
2024,3,PARNAÍBA                                          ,PI,283956,374166.1479999998,270,108
2024,3,PICOS                                             ,PI,75750,97137.5,99,76
2024,3,TERESINA                                          ,PI,354895,453467.4124,392,247
2024,3,AÇU                                               ,RN,142680,195475.2,121,68
2024,3,CAICÓ                                             ,RN,97105,132133.7,99,61
2024,3,CURRAIS NOVOS                                     ,RN,132936,181475.0364,124,63
2024,3,MOSSORÓ                                           ,RN,46860,64292.4,36,20
2024,3,NATAL                                             ,RN,207086,282238.2399999999,202,95
2024,3,UMARIZAL                                          ,RN,125460,172127.4,189,130
2024,3,CACOAL                                            ,RO,30388,32042.52,55,39
2024,3,PORTO VELHO                                       ,RO,41490,47783.4954,127,86
2024,3,BOA VISTA                                         ,RR,153900,213221.0,222,149
2024,3,CRUZEIRO DO SUL                                   ,RS,57400,59255.5,54,52
2024,3,ERECHIM                                           ,RS,190690,169680.4,32,20
2024,3,SANTA ROSA                                        ,RS,51270,47168.4,39,38
2024,3,BRAÇO DO NORTE                                    ,SC,1650,1716.0,1,1
2024,3,BERNARDINO DE CAMPOS                              ,SP,6480,6336.0,16,11
2024,4,RIO BRANCO                                        ,AC,103281,111543.48,202,141
2024,4,MACEIÓ                                            ,AL,81576,107096.31,101,53
2024,4,PALMEIRA DOS ÍNDIOS                               ,AL,29700,38739.6,26,19
2024,4,MANAUS                                            ,AM,110735,137311.4,65,51
2024,4,IRECÊ                                             ,BA,12284,14742.92,15,8
2024,4,ITABERABA                                         ,BA,666879,661457.3722000002,539,484
2024,4,RIBEIRA DO POMBAL                                 ,BA,426667,441727.0,264,215
2024,4,ICÓ                                               ,CE,110458,145307.14,68,40
2024,4,MARACANAÚ                                         ,CE,184191,242416.5,84,46
2024,4,RUSSAS                                            ,CE,184320,242686.8,128,90
2024,4,BRASÍLIA                                          ,DF,230900,216214.976,329,240
2024,4,CACHOEIRO DE ITAPEMIRIM                           ,ES,148907,175166.4453,156,111
2024,4,COLATINA                                          ,ES,233744,273010.4044,231,201
2024,4,GOIÂNIA                                           ,GO,37828,37305.76,57,37
2024,4,PONTALINA                                         ,GO,73760,68936.9,35,25
2024,4,SÃO LUÍS DE MONTES BELOS                          ,GO,76214,69727.5,66,40
2024,4,IMPERATRIZ                                        ,MA,44459,55387.73,54,39
