ano_entrega;mes_entrega;municipio;uf;regiao;sexo;ds_unidade_medida;qtd_entregue;valor_entregue
2025,0;1,0;ANTÔNIO MARTINS-RN            ;RN;NORDESTE       ;MASCULINO ;kg        ;273,14;2839,8929
2025,0;1,0;APODI-RN                      ;RN;NORDESTE       ;FEMININO  ;kg        ;100,0;2476,0
2025,0;1,0;APODI-RN                      ;RN;NORDESTE       ;MASCULINO ;kg        ;612,0;4381,92
2025,0;1,0;AUGUSTO SEVERO-RN             ;RN;NORDESTE       ;FEMININO  ;kg        ;9769,616;205242,01487
2025,0;1,0;AUGUSTO SEVERO-RN             ;RN;NORDESTE       ;MASCULINO ;kg        ;44,2;1071,134
2025,0;1,0;CAICÓ-RN                      ;RN;NORDESTE       ;FEMININO  ;kg        ;1075,0;19155,18
2025,0;1,0;CARAÚBAS-RN                   ;RN;NORDESTE       ;FEMININO  ;kg        ;1420,0;9575,36
2025,0;1,0;FELIPE GUERRA-RN              ;RN;NORDESTE       ;FEMININO  ;kg        ;850,0;21046,0
2025,0;1,0;FLORÂNIA-RN                   ;RN;NORDESTE       ;FEMININO  ;kg        ;4269,0;45629,01
2025,0;1,0;ITAÚ-RN                       ;RN;NORDESTE       ;FEMININO  ;kg        ;237,5;8221,612
2025,0;1,0;ITAÚ-RN                       ;RN;NORDESTE       ;MASCULINO ;kg        ;288,0;3261,36
2025,0;1,0;JANDUÍS-RN                    ;RN;NORDESTE       ;FEMININO  ;kg        ;3123,293;46391,9549
2025,0;1,0;JANDUÍS-RN                    ;RN;NORDESTE       ;MASCULINO ;kg        ;2900,0;12209,0
2025,0;1,0;JANUÁRIO CICCO-RN             ;RN;NORDESTE       ;FEMININO  ;kg        ;4983,156;80235,51684
2025,0;1,0;JANUÁRIO CICCO-RN             ;RN;NORDESTE       ;MASCULINO ;kg        ;760,0;14743,36
2025,0;1,0;LUCRÉCIA-RN                   ;RN;NORDESTE       ;MASCULINO ;kg        ;927,0;5330,25
2025,0;1,0;MONTANHAS-RN                  ;RN;NORDESTE       ;FEMININO  ;kg        ;3150,0;11294,5
2025,0;1,0;MOSSORÓ-RN                    ;RN;NORDESTE       ;FEMININO  ;kg        ;8060,7;38103,512
2025,0;1,0;MOSSORÓ-RN                    ;RN;NORDESTE       ;MASCULINO ;kg        ;3399,0;19926,53
2025,0;1,0;OLHO-D'ÁGUA DO BORGES-RN      ;RN;NORDESTE       ;MASCULINO ;kg        ;120,0;1669,2
2025,0;1,0;PORTALEGRE-RN                 ;RN;NORDESTE       ;FEMININO  ;kg        ;1556,0;16089,04
2025,0;1,0;PORTALEGRE-RN                 ;RN;NORDESTE       ;MASCULINO ;kg        ;1611,0;26256,85
2025,0;1,0;PUREZA-RN                     ;RN;NORDESTE       ;FEMININO  ;kg        ;524,0;14148,0
2025,0;1,0;RODOLFO FERNANDES-RN          ;RN;NORDESTE       ;FEMININO  ;kg        ;313,1;6495,01
2025,0;1,0;RODOLFO FERNANDES-RN          ;RN;NORDESTE       ;MASCULINO ;kg        ;211,4;2415,998
2025,0;1,0;SERRA DO MEL-RN               ;RN;NORDESTE       ;FEMININO  ;kg        ;709,0;8010,15
2025,0;1,0;SERRINHA-RN                   ;RN;NORDESTE       ;FEMININO  ;kg        ;87,33;2216,6582
2025,0;1,0;UMARIZAL-RN                   ;RN;NORDESTE       ;FEMININO  ;kg        ;4272,0;29349,41
2025,0;1,0;UMARIZAL-RN                   ;RN;NORDESTE       ;MASCULINO ;kg        ;927,0;5330,25
2025,0;1,0;AMPARO DE SÃO FRANCISCO-SE    ;SE;NORDESTE       ;FEMININO  ;kg        ;494,0;2492,96
2025,0;1,0;ARAUÁ-SE                      ;SE;NORDESTE       ;FEMININO  ;kg        ;1030,0;3844,35
2025,0;1,0;BOQUIM-SE                     ;SE;NORDESTE       ;MASCULINO ;kg        ;318,0;2853,12
2025,0;1,0;BREJO GRANDE-SE               ;SE;NORDESTE       ;FEMININO  ;kg        ;600,0;4248,0
2025,0;1,0;CAPELA-SE                     ;SE;NORDESTE       ;FEMININO  ;kg        ;18816,0;95852,7
2025,0;1,0;ESTÂNCIA-SE                   ;SE;NORDESTE       ;FEMININO  ;kg        ;958,0;19573,28
2025,0;1,0;ESTÂNCIA-SE                   ;SE;NORDESTE       ;MASCULINO ;kg        ;644,0;13225,74
2025,0;1,0;ITABAIANINHA-SE               ;SE;NORDESTE       ;FEMININO  ;kg        ;72,0;360,0
2025,0;1,0;ITABAIANINHA-SE               ;SE;NORDESTE       ;MASCULINO ;kg        ;710,0;4634,01
2025,0;1,0;JAPARATUBA-SE                 ;SE;NORDESTE       ;FEMININO  ;kg        ;1354,049;13350,92314
2025,0;1,0;LAGARTO-SE                    ;SE;NORDESTE       ;FEMININO  ;kg        ;10406,06;57756,4804
2025,0;1,0;LAGARTO-SE                    ;SE;NORDESTE       ;MASCULINO ;kg        ;3003,06;17523,8822
2025,0;1,0;LARANJEIRAS-SE                ;SE;NORDESTE       ;FEMININO  ;kg        ;55,0;3238,95
2025,0;1,0;LARANJEIRAS-SE                ;SE;NORDESTE       ;MASCULINO ;kg        ;30,0;1153,35
2025,0;1,0;MALHADOR-SE                   ;SE;NORDESTE       ;MASCULINO ;kg        ;2599,0;12940,06
2025,0;1,0;MOITA BONITA-SE               ;SE;NORDESTE       ;FEMININO  ;kg        ;7194,0;29998,98
2025,0;1,0;MOITA BONITA-SE               ;SE;NORDESTE       ;MASCULINO ;kg        ;9206,0;38389,02
2025,0;1,0;NEÓPOLIS-SE                   ;SE;NORDESTE       ;FEMININO  ;kg        ;9123,0;53717,29
2025,0;1,0;NOSSA SENHORA DO SOCORRO-SE   ;SE;NORDESTE       ;FEMININO  ;kg        ;4103,676;31582,75686
2025,0;1,0;NOSSA SENHORA DO SOCORRO-SE   ;SE;NORDESTE       ;MASCULINO ;kg        ;4179,324;32787,86314
2025,0;1,0;PACATUBA-SE                   ;SE;NORDESTE       ;FEMININO  ;kg        ;1026,0;7264,08
2025,0;1,0;PEDRINHAS-SE                  ;SE;NORDESTE       ;FEMININO  ;kg        ;15461,0;69581,77
2025,0;1,0;PEDRINHAS-SE                  ;SE;NORDESTE       ;MASCULINO ;kg        ;8457,0;39858,07
2025,0;1,0;PROPRIÁ-SE                    ;SE;NORDESTE       ;FEMININO  ;kg        ;781,271;15056,29683
2025,0;1,0;PROPRIÁ-SE                    ;SE;NORDESTE       ;MASCULINO ;kg        ;322,729;6164,60317
2025,0;1,0;RIACHUELO-SE                  ;SE;NORDESTE       ;FEMININO  ;kg        ;2635,0;14958,9
2025,0;1,0;RIACHUELO-SE                  ;SE;NORDESTE       ;MASCULINO ;kg        ;3473,0;18941,92
2025,0;1,0;SANTA LUZIA DO ITANHY-SE      ;SE;NORDESTE       ;FEMININO  ;kg        ;2644,9;11761,933
2025,0;1,0;SANTA LUZIA DO ITANHY-SE      ;SE;NORDESTE       ;MASCULINO ;kg        ;3237,6;14706,222
2025,0;1,0;SANTO AMARO DAS BROTAS-SE     ;SE;NORDESTE       ;FEMININO  ;kg        ;6598,865;37273,8827
2025,0;1,0;SANTO AMARO DAS BROTAS-SE     ;SE;NORDESTE       ;MASCULINO ;kg        ;5648,135;29999,7373
2025,0;1,0;UMBAÚBA-SE                    ;SE;NORDESTE       ;FEMININO  ;kg        ;7179,24;31509,54612
2025,0;1,0;UMBAÚBA-SE                    ;SE;NORDESTE       ;MASCULINO ;kg        ;1851,44;10699,62216
2025,0;1,0;FEIJÓ-AC                      ;AC;NORTE          ;FEMININO  ;kg        ;10401,0;61959,0
2025,0;1,0;FEIJÓ-AC                      ;AC;NORTE          ;MASCULINO ;kg        ;8912,0;51903,52
2025,0;1,0;PLÁCIDO DE CASTRO-AC          ;AC;NORTE          ;FEMININO  ;kg        ;1616,5;12061,6
2025,0;1,0;PLÁCIDO DE CASTRO-AC          ;AC;NORTE          ;MASCULINO ;kg        ;923,5;9114,0
2025,0;1,0;PORTO ACRE-AC                 ;AC;NORTE          ;FEMININO  ;kg        ;700,0;2800,0
2025,0;1,0;PORTO WALTER-AC               ;AC;NORTE          ;FEMININO  ;kg        ;3237,7;23636,1
2025,0;1,0;PORTO WALTER-AC               ;AC;NORTE          ;MASCULINO ;kg        ;6289,2;46144,2
2025,0;1,0;RIO BRANCO-AC                 ;AC;NORTE          ;FEMININO  ;kg        ;7521,5;44431,0
2025,0;1,0;RIO BRANCO-AC                 ;AC;NORTE          ;MASCULINO ;kg        ;1640,0;10720,0
2025,0;1,0;TARAUACÁ-AC                   ;AC;NORTE          ;FEMININO  ;kg        ;7031,79;43726,4016
2025,0;1,0;TARAUACÁ-AC                   ;AC;NORTE          ;MASCULINO ;kg        ;9363,21;53530,5984
2025,0;1,0;ANAMÃ-AM                      ;AM;NORTE          ;FEMININO  ;kg        ;26164,0;154994,74
2025,0;1,0;ANAMÃ-AM                      ;AM;NORTE          ;MASCULINO ;kg        ;2515,0;14999,68
2025,0;1,0;ANORI-AM                      ;AM;NORTE          ;FEMININO  ;kg        ;5030,0;29999,36
2025,0;1,0;HUMAITÁ-AM                    ;AM;NORTE          ;FEMININO  ;kg        ;1316,0;12512,3
2025,0;1,0;HUMAITÁ-AM                    ;AM;NORTE          ;MASCULINO ;kg        ;421,0;4322,17
2025,0;1,0;ITACOATIARA-AM                ;AM;NORTE          ;FEMININO  ;kg        ;5150,0;44990,98
2025,0;1,0;ITACOATIARA-AM                ;AM;NORTE          ;MASCULINO ;kg        ;1716,0;14997,23
2025,0;1,0;URUCURITUBA-AM                ;AM;NORTE          ;FEMININO  ;kg        ;10411,0;120663,4900000001
2025,0;1,0;URUCURITUBA-AM                ;AM;NORTE          ;MASCULINO ;kg        ;10380,0;120304,2000000001
2025,0;1,0;AMAPÁ-AP                      ;AP;NORTE          ;FEMININO  ;kg        ;968,333;6060,799
2025,0;1,0;FERREIRA GOMES-AP             ;AP;NORTE          ;FEMININO  ;kg        ;2315,49;11736,388
2025,0;1,0;ITAUBAL-AP                    ;AP;NORTE          ;FEMININO  ;kg        ;5277,49;21261,9542
2025,0;1,0;ITAUBAL-AP                    ;AP;NORTE          ;MASCULINO ;kg        ;788,662;3154,648
2025,0;1,0;LARANJAL DO JARI-AP           ;AP;NORTE          ;FEMININO  ;kg        ;476,0;1905,0
2025,0;1,0;MACAPÁ-AP                     ;AP;NORTE          ;FEMININO  ;kg        ;5484,7;23172,5395
2025,0;1,0;MACAPÁ-AP                     ;AP;NORTE          ;MASCULINO ;kg        ;347,0;1303,2
2025,0;1,0;MAZAGÃO-AP                    ;AP;NORTE          ;FEMININO  ;kg        ;14368,5;67865,05
2025,0;1,0;MAZAGÃO-AP                    ;AP;NORTE          ;MASCULINO ;kg        ;8224,0;38605,19
2025,0;1,0;PORTO GRANDE-AP               ;AP;NORTE          ;FEMININO  ;kg        ;26090,949;118787,386
2025,0;1,0;PORTO GRANDE-AP               ;AP;NORTE          ;MASCULINO ;kg        ;9699,088;48462,024
2025,0;1,0;SANTANA-AP                    ;AP;NORTE          ;FEMININO  ;kg        ;23542,1;101479,2035
2025,0;1,0;TARTARUGALZINHO-AP            ;AP;NORTE          ;FEMININO  ;kg        ;3305,546;19404,376
2025,0;1,0;TARTARUGALZINHO-AP            ;AP;NORTE          ;MASCULINO ;kg        ;3871,954;15148,724
2025,0;1,0;VITÓRIA DO JARI-AP            ;AP;NORTE          ;FEMININO  ;kg        ;28133,0;111700,08
2025,0;1,0;VITÓRIA DO JARI-AP            ;AP;NORTE          ;MASCULINO ;kg        ;6239,0;26938,02
2025,0;1,0;ABAETETUBA-PA                 ;PA;NORTE          ;FEMININO  ;kg        ;8609,0;51260,32
2025,0;1,0;ABAETETUBA-PA                 ;PA;NORTE          ;MASCULINO ;kg        ;3100,0;29996,72
2025,0;1,0;BRASIL NOVO-PA                ;PA;NORTE          ;FEMININO  ;kg        ;6864,0;52382,64
2025,0;1,0;BRASIL NOVO-PA                ;PA;NORTE          ;MASCULINO ;kg        ;2263,0;23400,86
2025,0;1,0;CAMETÁ-PA                     ;PA;NORTE          ;FEMININO  ;kg        ;2773,78;41218,3708
2025,0;1,0;CAMETÁ-PA                     ;PA;NORTE          ;MASCULINO ;kg        ;591,22;8785,5292
2025,0;1,0;CAPANEMA-PA                   ;PA;NORTE          ;FEMININO  ;kg        ;3513,5;21244,38
2025,0;1,0;CAPANEMA-PA                   ;PA;NORTE          ;MASCULINO ;kg        ;1808,0;15475,52
2025,0;1,0;CURRALINHO-PA                 ;PA;NORTE          ;FEMININO  ;kg        ;49568,729;203727,47619
2025,0;1,0;CURRALINHO-PA                 ;PA;NORTE          ;MASCULINO ;kg        ;36811,271;151294,32381
2025,0;1,0;DOM ELISEU-PA                 ;PA;NORTE          ;FEMININO  ;kg        ;425,0;6358,6
2025,0;1,0;DOM ELISEU-PA                 ;PA;NORTE          ;MASCULINO ;kg        ;185,0;2457,45
2025,0;1,0;FLORESTA DO ARAGUAIA-PA       ;PA;NORTE          ;FEMININO  ;kg        ;1604,0;18498,58
2025,0;1,0;FLORESTA DO ARAGUAIA-PA       ;PA;NORTE          ;MASCULINO ;kg        ;851,0;9868,81
2025,0;1,0;GURUPÁ-PA                     ;PA;NORTE          ;FEMININO  ;kg        ;4284,8;48174,15
2025,0;1,0;GURUPÁ-PA                     ;PA;NORTE          ;MASCULINO ;kg        ;1717,2;21844,35
2025,0;1,0;IRITUIA-PA                    ;PA;NORTE          ;FEMININO  ;kg        ;6182,0;28517,41
2025,0;1,0;IRITUIA-PA                    ;PA;NORTE          ;MASCULINO ;kg        ;2169,0;13260,92
2025,0;1,0;ITUPIRANGA-PA                 ;PA;NORTE          ;FEMININO  ;kg        ;3599,0;23953,66
2025,0;1,0;ITUPIRANGA-PA                 ;PA;NORTE          ;MASCULINO ;kg        ;400,0;6834,6
2025,0;1,0;MÃE DO RIO-PA                 ;PA;NORTE          ;FEMININO  ;kg        ;4245,0;26185,89
2025,0;1,0;MÃE DO RIO-PA                 ;PA;NORTE          ;MASCULINO ;kg        ;724,0;4389,78
2025,0;1,0;MARABÁ-PA                     ;PA;NORTE          ;FEMININO  ;kg        ;1150,0;7517,1
2025,0;1,0;NOVA TIMBOTEUA-PA             ;PA;NORTE          ;FEMININO  ;kg        ;844,01;7058,9315
2025,0;1,0;NOVA TIMBOTEUA-PA             ;PA;NORTE          ;MASCULINO ;kg        ;202,586;1497,9819
2025,0;1,0;OEIRAS DO PARÁ-PA             ;PA;NORTE          ;FEMININO  ;kg        ;8279,0;46390,73
2025,0;1,0;OEIRAS DO PARÁ-PA             ;PA;NORTE          ;MASCULINO ;kg        ;5798,0;31913,81
2025,0;1,0;PARAGOMINAS-PA                ;PA;NORTE          ;FEMININO  ;kg        ;16054,609;70517,4352
2025,0;1,0;PARAGOMINAS-PA                ;PA;NORTE          ;MASCULINO ;kg        ;5901,37;21008,57962
2025,0;1,0;PRIMAVERA-PA                  ;PA;NORTE          ;FEMININO  ;kg        ;10506,15;82852,087
2025,0;1,0;PRIMAVERA-PA                  ;PA;NORTE          ;MASCULINO ;kg        ;5676,44;36632,8478
2025,0;1,0;REDENÇÃO-PA                   ;PA;NORTE          ;FEMININO  ;kg        ;7325,0;30427,0
2025,0;1,0;REDENÇÃO-PA                   ;PA;NORTE          ;MASCULINO ;kg        ;3925,0;17904,25
2025,0;1,0;RONDON DO PARÁ-PA             ;PA;NORTE          ;FEMININO  ;kg        ;2873,4;17924,021
2025,0;1,0;RONDON DO PARÁ-PA             ;PA;NORTE          ;MASCULINO ;kg        ;1366,6;10738,412
2025,0;1,0;SANTA LUZIA DO PARÁ-PA        ;PA;NORTE          ;FEMININO  ;kg        ;1666,0;7051,56
2025,0;1,0;SANTA LUZIA DO PARÁ-PA        ;PA;NORTE          ;MASCULINO ;kg        ;805,314;4121,0118
2025,0;1,0;SANTA MARIA DO PARÁ-PA        ;PA;NORTE          ;FEMININO  ;kg        ;954,0;7465,73
2025,0;1,0;SANTA MARIA DO PARÁ-PA        ;PA;NORTE          ;MASCULINO ;kg        ;432,0;2812,88
2025,0;1,0;SÃO DOMINGOS DO CAPIM-PA      ;PA;NORTE          ;FEMININO  ;kg        ;14335,0;91670,84
2025,0;1,0;SÃO MIGUEL DO GUAMÁ-PA        ;PA;NORTE          ;FEMININO  ;kg        ;9067,0;61146,41
2025,0;1,0;SÃO MIGUEL DO GUAMÁ-PA        ;PA;NORTE          ;MASCULINO ;kg        ;1328,0;9102,7
2025,0;1,0;SÃO SEBASTIÃO DA BOA VISTA-PA ;PA;NORTE          ;FEMININO  ;kg        ;1428,0;5869,08
2025,0;1,0;ALTA FLORESTA D'OESTE-RO      ;RO;NORTE          ;FEMININO  ;kg        ;1087,3;13000,74
2025,0;1,0;ALTA FLORESTA D'OESTE-RO      ;RO;NORTE          ;MASCULINO ;kg        ;2126,3;12639,863
2025,0;1,0;ALTO ALEGRE DOS PARECIS-RO    ;RO;NORTE          ;FEMININO  ;kg        ;2558,07;20607,9693
2025,0;1,0;ALTO ALEGRE DOS PARECIS-RO    ;RO;NORTE          ;MASCULINO ;kg        ;567,735;5362,9676
2025,0;1,0;ALVORADA D'OESTE-RO           ;RO;NORTE          ;FEMININO  ;kg        ;1941,324;12142,13569
2025,0;1,0;ALVORADA D'OESTE-RO           ;RO;NORTE          ;MASCULINO ;kg        ;762,589;5338,18183
2025,0;1,0;ARIQUEMES-RO                  ;RO;NORTE          ;FEMININO  ;kg        ;143,0;1152,345
2025,0;1,0;CACOAL-RO                     ;RO;NORTE          ;FEMININO  ;kg        ;6785,131;62633,85723
2025,0;1,0;CACOAL-RO                     ;RO;NORTE          ;MASCULINO ;kg        ;2765,439;15726,77017
2025,0;1,0;JARU-RO                       ;RO;NORTE          ;FEMININO  ;kg        ;78,0;594,35
2025,0;1,0;JI-PARANÁ-RO                  ;RO;NORTE          ;FEMININO  ;kg        ;3255,51;37786,735
2025,0;1,0;JI-PARANÁ-RO                  ;RO;NORTE          ;MASCULINO ;kg        ;1651,28;21177,385
2025,0;1,0;MINISTRO ANDREAZZA-RO         ;RO;NORTE          ;MASCULINO ;kg        ;146,471;1624,36339
2025,0;1,0;SANTA LUZIA D'OESTE-RO        ;RO;NORTE          ;MASCULINO ;kg        ;1188,1;7030,203
2025,0;1,0;VALE DO PARAÍSO-RO            ;RO;NORTE          ;MASCULINO ;kg        ;346,0;4667,54
2025,0;1,0;ALTO ALEGRE-RR                ;RR;NORTE          ;FEMININO  ;kg        ;2495,29;38921,9857
2025,0;1,0;ALTO ALEGRE-RR                ;RR;NORTE          ;MASCULINO ;kg        ;1483,445;20109,92985
2025,0;1,0;BOA VISTA-RR                  ;RR;NORTE          ;FEMININO  ;kg        ;11342,33;142382,1786
2025,0;1,0;BOA VISTA-RR                  ;RR;NORTE          ;MASCULINO ;kg        ;21784,39;179007,91927
2025,0;1,0;BONFIM-RR                     ;RR;NORTE          ;FEMININO  ;kg        ;47,4;900,6
2025,0;1,0;CANTÁ-RR                      ;RR;NORTE          ;FEMININO  ;kg        ;887,96;21551,6918
2025,0;1,0;CANTÁ-RR                      ;RR;NORTE          ;MASCULINO ;kg        ;34,114;518,41788
2025,0;1,0;IRACEMA-RR                    ;RR;NORTE          ;FEMININO  ;kg        ;10461,67;62242,0789
2025,0;1,0;IRACEMA-RR                    ;RR;NORTE          ;MASCULINO ;kg        ;11999,0;49998,42
2025,0;1,0;PACARAIMA-RR                  ;RR;NORTE          ;FEMININO  ;kg        ;8573,05;62629,8945
2025,0;1,0;PACARAIMA-RR                  ;RR;NORTE          ;MASCULINO ;kg        ;14304,7;72123,854
2025,0;1,0;SÃO JOÃO DA BALIZA-RR         ;RR;NORTE          ;FEMININO  ;kg        ;6976,5;33304,291
2025,0;1,0;SÃO JOÃO DA BALIZA-RR         ;RR;NORTE          ;MASCULINO ;kg        ;6781,5;31832,309
2025,0;1,0;ARAGUATINS-TO                 ;TO;NORTE          ;FEMININO  ;kg        ;1179,0;4477,1
2025,0;1,0;BURITI DO TOCANTINS-TO        ;TO;NORTE          ;FEMININO  ;kg        ;2315,0;11343,5
2025,0;1,0;GOIATINS-TO                   ;TO;NORTE          ;MASCULINO ;kg        ;50,0;278,5
2025,0;1,0;PALMEIRANTE-TO                ;TO;NORTE          ;FEMININO  ;kg        ;4796,0;22637,12
2025,0;1,0;PALMEIRAS DO TOCANTINS-TO     ;TO;NORTE          ;FEMININO  ;kg        ;782,0;4017,85
2025,0;1,0;PALMEIRAS DO TOCANTINS-TO     ;TO;NORTE          ;MASCULINO ;kg        ;531,0;3301,55
2025,0;1,0;SANTA TEREZINHA DO TOCANTINS-T;TO;NORTE          ;FEMININO  ;kg        ;1050,0;5014,65
2025,0;1,0;ÁGUIA BRANCA-ES               ;ES;SUDESTE        ;FEMININO  ;kg        ;5223,0;13381,61
2025,0;1,0;ÁGUIA BRANCA-ES               ;ES;SUDESTE        ;MASCULINO ;kg        ;3933,0;10216,14
2025,0;1,0;ALEGRE-ES                     ;ES;SUDESTE        ;FEMININO  ;kg        ;606,75;1897,462
2025,0;1,0;BAIXO GUANDU-ES               ;ES;SUDESTE        ;FEMININO  ;kg        ;2009,76;17535,4094
2025,0;1,0;BAIXO GUANDU-ES               ;ES;SUDESTE        ;MASCULINO ;kg        ;394,49;3020,0096
2025,0;1,0;BOA ESPERANÇA-ES              ;ES;SUDESTE        ;FEMININO  ;kg        ;33,0;270,0
2025,0;1,0;BOA ESPERANÇA-ES              ;ES;SUDESTE        ;MASCULINO ;kg        ;284,65;1746,398
2025,0;1,0;CONCEIÇÃO DA BARRA-ES         ;ES;SUDESTE        ;FEMININO  ;kg        ;695,0;14963,35
2025,0;1,0;CONCEIÇÃO DA BARRA-ES         ;ES;SUDESTE        ;MASCULINO ;kg        ;1381,195;7862,2999
2025,0;1,0;ECOPORANGA-ES                 ;ES;SUDESTE        ;FEMININO  ;kg        ;3408,662;22292,20237
2025,0;1,0;ECOPORANGA-ES                 ;ES;SUDESTE        ;MASCULINO ;kg        ;1884,456;12881,6331
2025,0;1,0;GUAÇUÍ-ES                     ;ES;SUDESTE        ;FEMININO  ;kg        ;716,0;6204,03
2025,0;1,0;GUAÇUÍ-ES                     ;ES;SUDESTE        ;MASCULINO ;kg        ;400,0;1312,0
2025,0;1,0;PANCAS-ES                     ;ES;SUDESTE        ;FEMININO  ;kg        ;2878,0;6495,68
2025,0;1,0;PEDRO CANÁRIO-ES              ;ES;SUDESTE        ;FEMININO  ;kg        ;690,0;1304,88
2025,0;1,0;PEDRO CANÁRIO-ES              ;ES;SUDESTE        ;MASCULINO ;kg        ;718,438;754,3599
2025,0;1,0;SANTA MARIA DE JETIBÁ-ES      ;ES;SUDESTE        ;FEMININO  ;kg        ;3754,34;29988,1786
2025,0;1,0;SÃO MATEUS-ES                 ;ES;SUDESTE        ;FEMININO  ;kg        ;632,35;4061,1745
2025,0;1,0;SÃO MATEUS-ES                 ;ES;SUDESTE        ;MASCULINO ;kg        ;1050,65;5799,7545
2025,0;1,0;VIANA-ES                      ;ES;SUDESTE        ;FEMININO  ;kg        ;2874,0;9618,8
2025,0;1,0;VIANA-ES                      ;ES;SUDESTE        ;MASCULINO ;kg        ;886,0;4604,68
2025,0;1,0;ABADIA DOS DOURADOS-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;27,0;585,14
2025,0;1,0;ACAIACA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;152,0;4163,96
2025,0;1,0;ACAIACA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;183,0;1411,18
2025,0;1,0;ALFENAS-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;364,5;4065,94
2025,0;1,0;ALFREDO VASCONCELOS-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;373,865;2816,70865
2025,0;1,0;ANTÔNIO PRADO DE MINAS-MG     ;MG;SUDESTE        ;FEMININO  ;kg        ;229,0;2968,89
2025,0;1,0;ANTÔNIO PRADO DE MINAS-MG     ;MG;SUDESTE        ;MASCULINO ;kg        ;227,0;2325,24
2025,0;1,0;ATALÉIA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;1933,0;14248,1
2025,0;1,0;BOCAIÚVA-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;2036,0;98684,92
2025,0;1,0;BOCAIÚVA-MG                   ;MG;SUDESTE        ;MASCULINO ;kg        ;507,0;24574,29
2025,0;1,0;CAMPO DO MEIO-MG              ;MG;SUDESTE        ;MASCULINO ;kg        ;427,0;2368,65
2025,0;1,0;CHÁCARA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;232,49;2269,405
2025,0;1,0;CIPOTÂNEA-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;919,0;12152,89
2025,0;1,0;CIPOTÂNEA-MG                  ;MG;SUDESTE        ;MASCULINO ;kg        ;86,0;1036,79
2025,0;1,0;DESTERRO DO MELO-MG           ;MG;SUDESTE        ;FEMININO  ;kg        ;2220,904;15742,62053
2025,0;1,0;DIAMANTINA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;293,82;3071,25885
2025,0;1,0;DIAMANTINA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;105,951;1019,85408
2025,0;1,0;DIOGO DE VASCONCELOS-MG       ;MG;SUDESTE        ;FEMININO  ;kg        ;167,0;1537,16
2025,0;1,0;DIOGO DE VASCONCELOS-MG       ;MG;SUDESTE        ;MASCULINO ;kg        ;43,0;321,64
2025,0;1,0;ESPINOSA-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;15869,643;110107,11769
2025,0;1,0;ESPINOSA-MG                   ;MG;SUDESTE        ;MASCULINO ;kg        ;4402,5;15612,065
2025,0;1,0;EUGENÓPOLIS-MG                ;MG;SUDESTE        ;FEMININO  ;kg        ;1113,0;10462,25
2025,0;1,0;EUGENÓPOLIS-MG                ;MG;SUDESTE        ;MASCULINO ;kg        ;279,0;3731,91
2025,0;1,0;FRANCISCÓPOLIS-MG             ;MG;SUDESTE        ;FEMININO  ;kg        ;12677,155;93443,03564
2025,0;1,0;FRANCISCÓPOLIS-MG             ;MG;SUDESTE        ;MASCULINO ;kg        ;1101,975;7399,17731
2025,0;1,0;GOIANÁ-MG                     ;MG;SUDESTE        ;FEMININO  ;kg        ;1621,55;14770,5125
2025,0;1,0;GOIANÁ-MG                     ;MG;SUDESTE        ;MASCULINO ;kg        ;521,5;4818,3025
2025,0;1,0;GOVERNADOR VALADARES-MG       ;MG;SUDESTE        ;FEMININO  ;kg        ;6438,4;34769,508
2025,0;1,0;GUAPÉ-MG                      ;MG;SUDESTE        ;FEMININO  ;kg        ;634,0;3656,17
2025,0;1,0;GUARACIAMA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;169,0;8191,43
2025,0;1,0;ITAIPÉ-MG                     ;MG;SUDESTE        ;FEMININO  ;kg        ;630,9;7950,908
2025,0;1,0;JORDÂNIA-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;709,0;8796,4
2025,0;1,0;MANHUAÇU-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;4690,129;35671,37634
2025,0;1,0;MARIANA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;346,894;2906,74166
2025,0;1,0;MARIANA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;112,658;980,73756
2025,0;1,0;MONTEZUMA-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;37,06;176,8174
2025,0;1,0;MUZAMBINHO-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;178,0;1802,81
2025,0;1,0;MUZAMBINHO-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;169,0;1878,52
